cnt,title,description,link,pDate
571,"가천대, 2020학년도 후기 학위 수여식","이번 학위수여식은 코로나19 상황을 고려해 <b>이길여</b> 총장의 영상 축사를 홈페이지와 유튜브를 통해 공개하는 방식으로 이뤄졌다. 이날 학위를 받은 학생은 박사 69명, 석사 360명, 학사 1077명 등 총 1504명이다. 우수한... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004636896,2021-08-26 17:58:00
572,"가천대, 2020학년도 후기 학위 수여",가천대학교(총장 <b>이길여</b>)는 2020학년도 후기 학위를 수여했다. 이번 학위수여식은 코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 시행하지 않는 대신 <b>이길여</b> 총장의 동영상 축사를 홈페이지와 유튜브를 통해... ,http://www.kyosu.net/news/articleView.html?idxno=75015,2021-08-26 17:10:00
573,"가천대 학·석사 통합과정 박도원 학생, SCI급 논문 잇따라 발표",가천대(총장 <b>이길여</b>) 식품생물공학과 학·석사통합과정의 박도원 학생이 SCI논문을 잇따라 발표하고 각종 학술대회 최고상을 수상했다. 박도원 학생은 국내 굴지의 제약사 산하 식품연구소에 조기취업했으며 26일 학... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001879512,2021-08-26 17:02:00
574,"가천대, 2020학년도 후기 학위 수여",가천대(총장 <b>이길여</b>)는 2020학년도 후기 학위를 수여했다. 학위수여식은 코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 시행하지 않는 대신 <b>이길여</b> 총장의 동영상 축사를 홈페이지와 유튜브를 통해 공개했다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001879510,2021-08-26 16:59:00
575,"가천대학교, 2020학년도 후기 학위 수여...학·석·박사 1504명 배출","<b>이길여</b> 가천대 총장은 동영상 축사를 통해 &quot;(코로나바이러스 때문에) 졸업생들의 생기 넘치는 모습을 대면하지 못하고 온라인으로 대체할 수밖에 없는 현실이 안타깝다&quot;면서&quot;며 &quot;가천대 교육이념인 박애, 봉사, 애국의... ",http://www.incheonilbo.com/news/articleView.html?idxno=1110191,2021-08-26 16:54:00
576,"가천대, 2020학년도 후기 학위 수여…박사 69명 등 1504명 배출",코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 학위 수여식은 하지 않고 대신 <b>이길여</b> 총장의 동영상... <b>이길여</b> 총장은 축사에서 “코로나 바이러스가 처음 확산되기 시작했을 때 아무도 이 사태가 금방 끝날... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005565150,2021-08-26 15:19:00
577,"가천대, 2020학년도 후기 학위 수여식 열려",이번 학위수여식은 코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 시행하지 않은 대신 <b>이길여</b>... <b>이길여</b> 총장은 “코로나 바이러스가 처음 확산되기 시작했을 때 아무도 이 사태가 금방 끝날 것이라고... ,http://www.ajunews.com/view/20210826133803727,2021-08-26 15:14:00
578,"가천대, 26일 학위 수여식…<b>이길여</b> 총장 &quot;고난과 역경에 맞서 나아가자&quot;","가천대학교(총장 <b>이길여</b>)가 26일 '2020학년도 후기 학위 수여식'을 개최했다. 가천대는 이날 학위 수여식을 코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 온라인으로 진행하고, <b>이길여</b> 총장의 동영상 축사를... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004959667,2021-08-26 14:55:00
579,가천대 박도원 씨 &quot;국민 건강 기여할 히트식품 만들 것&quot;,"왼쪽부터 박종현 지도교수, 박도원 씨 (사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 식품생물공학과 학·석사통합과정의 박도원 씨가 SCI논문을 발표한 데 더해 각종 학술대회에서 수상하며 우수한 학문 성과를 거두고... ",https://news.unn.net/news/articleView.html?idxno=514587,2021-08-26 14:36:00
580,"가천대 후기졸업식, 박사 69·석사 360·학사 1077명 배출",코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 학위수여식 대신 <b>이길여</b> 총장의 영상축사를... <b>이길여</b> 총장은 “코로나 바이러스가 처음 확산되기 시작했을 때 아무도 이 사태가 금방 끝날 것이라고 예상하지... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010685115,2021-08-26 14:23:00
581,"가천대, 후기 학위 수여...박사 69명, 석사 360명 배출",이번 학위수여식은 코로나19에 따른 사회적 거리두기 4단계 상황을 고려해 시행하지 않는 대신 <b>이길여</b>... <b>이길여</b> 총장은 축사에서 “코로나 바이러스가 처음 확산되기 시작했을 때 아무도 이 사태가 금방 끝날 것이라고... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=018&aid=0005020405,2021-08-26 14:17:00
582,"가천대 메디컬캠, 2회 연속 '교육기부 진로체험 인증기관' 선정","가천대학교(총장 <b>이길여</b>) 메디컬캠퍼스는 2회 연속 교육부 '교육기부 진로체험 인증기관'에 선정됐다고 23일 밝혔다. 2021년 제1차 교육기부 진로체험 인증기관에 선정된 기관은 347개로, 대학이나 대학 관련 기관은... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005557385,2021-08-23 15:47:00
583,"가천대 메디컬캠, '교육기부 진로체험 인증기관' 2회 연속 선정",= 가천대학교(총장 <b>이길여</b>)메디컬캠퍼스가 2회 연속 교육부 '교육기부 진로체험 인증기관'에 선정됐다. 최미리 가천대 수석부총장(사진 왼쪽에서 네번째)가 인증기관 명판식 후 관계자들과 기념사진을 촬영하고 있다.... ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005557380,2021-08-23 15:41:00
584,"가천대 메디컬캠퍼스, '교육기부 진로체험 인증기관' 선정","(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)는 메디컬캠퍼스가 2회 연속 교육부의 '교육기부 진로체험 인증기관'에 선정됐다고 23일 밝혔다. 2021년 제1차 교육기부 진로체험 인증기관에 선정된 기관은 347개로, 대학이나... ",https://news.unn.net/news/articleView.html?idxno=514341,2021-08-23 10:46:00
585,"가천대-정종철 교육부 차관, 2학기 앞두고 코로나 준비상황 간담회","<b>이길여</b> 총장은 &quot;코로나19 상황에서 효율적인 학사운영을 위해 감염병 집단 발생 대응 학사운영체계를 구축, 코로나 확산을 방지하고 공백 없는 교육서비스가 제공될 수 있도록 만반의 준비를 하겠다&quot;고 말했다.... ",http://www.kihoilbo.co.kr/news/articleView.html?idxno=941314,2021-08-12 14:54:00
586,"정종철 교육부 차관, 2학기 개강 앞두고 가천대 방문","이날 간담회에는 <b>이길여</b> 총장을 비롯해 최미리 수석부총장, 윤원중 부총장 등이 참석했으며, 송주원... <b>이길여</b> 총장은 “코로나19상황에서 효율적인 학사운영을 위해 감염병 집단 발생 대응 학사운영체계를 구축해... ",http://www.ajunews.com/view/20210811180011191,2021-08-11 21:34:00
587,"가천대, 송파농협과 산학협력 협약 체결",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>)와 송파농협(조합장 이한종)이 교육 협력을 위한 네트워크를 구축하고 상호 발전을 위해 산학협력 협약을 체결했다. 협약에 따라 양 기관은 △관련 분야 협력 연구과제 기획... ,https://news.unn.net/news/articleView.html?idxno=513826,2021-08-11 19:36:00
588,"정종철 교육부 차관, 2학기 개강 앞두고 가천대 방문","(총장 <b>이길여</b>)를 방문했다. 정 차관은 이날 가천대에서 코로나 19 방역시스템과 지원시설, 2학기 수업운영 방안 등 대학의 준비상황을 종합점검하고 간담회를 가졌다. 간담회에는 <b>이길여</b> 총장을 비롯해 최미리 수석부총장... ",https://news.unn.net/news/articleView.html?idxno=513838,2021-08-11 18:16:00
589,"가천대·송파농협, 산학협력 협약식 개최","가천대학교(총장 <b>이길여</b>)와 송파농협(조합장 이한종)이 11일 대학 가천관 중회의실에서 산학협력 협약을 체결했다. 이날 행사에는 가천대 최미리 수석부총장, 송파농협 이한종 조합장과 관계자들이 참석했다. 가천대... ",http://www.kyosu.net/news/articleView.html?idxno=73780,2021-08-11 18:04:00
590,정종철 교육부 차관 &quot;체계적인 방역시스템 구축해 달라&quot;...가천대서 2학기 개...,<b>이길여</b> 가천대 총장은 &quot;효율적인 학사운영을 위해 감염병 집단 발생 대응 학사운영체계를 구축했다&quot;면서 &quot;코로나19 확산을 방지하고 공백 없는 교육서비스가 제공될 수 있도록 하겠다&quot;고 했다. /성남=,http://www.incheonilbo.com/news/articleView.html?idxno=1108573,2021-08-11 17:52:00
591,"정종철 교육부 차관, 가천대 간담회 &quot;개강 전 방역에 만전&quot;","이날 간담회에는 <b>이길여</b> 총장과 최미리 수석부총장, 윤원중 부총장, 송주원 총학생회장 등이 참석했다. 이들은 코로나19 방역 시스템과 2학기 수업운영 방안 등 대학의 전반적인 상황을 점검했다. 가천대는 △정부의... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004629813,2021-08-11 17:04:00
592,"정종철 교육부 차관, 2학기 개강 앞두고 가천대 방문","정종철 교육부 차관이 2학기 개강을 앞두고 11일 가천대학교(총장 <b>이길여</b>)를 방문해 코로나 19 방역시스템과 지원시설, 2학기 수업운영 방안 등 대학의 준비상황을 종합점검하고 간담회를 가졌다. 이날 간담회에는 <b>이길여</b>... ",http://www.kyosu.net/news/articleView.html?idxno=73759,2021-08-11 17:00:00
593,"정종철 교육부 차관, <b>이길여</b> 가천대 총장 만난 이유는","간담회에는 <b>이길여</b> 총장을 비롯해 최미리 수석부총장, 윤원중 부총장 등이 참석했으며 송주원 총학생회장 등... <b>이길여</b> 총장은 “코로나19상황에서 효율적인 학사운영을 위해 감염병 집단 발생 대응 학사운영체계를... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=018&aid=0005008321,2021-08-11 16:58:00
594,"정종철 교육부 차관, 가천대서 2학기 개강 준비 상황 점검","이날 간담회에는 <b>이길여</b> 총장, 최미리 수석부총장, 윤원중 부총장 등이 참석했으며 송주원 총학생회장 등... <b>이길여</b> 총장은 “코로나19 상황에서 효율적인 학사운영을 위해 감염병 집단 발생 대응 학사운영체계를... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005536819,2021-08-11 16:48:00
595,"가천대-송파농협, 산학협력…교육 협력 네트워크 구축","가천대(총장 <b>이길여</b>)와 송파농협(조합장 이한종)이 11일 대학 가천관 중회의실에서 산학협력 협약을 체결했다. 최미리 수석부총장, 송파농협 이한종 조합장과 관계자들이 참석했다. 협약에 따라 양 기관은 ▷관련 분야... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001873485,2021-08-11 16:47:00
596,"정종철 교육부 차관, 2학기 개강 앞두고 가천대 방문","정종철 교육부 차관이 2학기 개강을 앞두고 11일 가천대(총장 <b>이길여</b>)를 방문, 코로나 19 방역시스템과 지원시설과 2학기 수업운영 방안 등 대학 준비상황을 종합점검했다. <b>이길여</b> 총장을 비롯해 최미리 수석부총장, 윤원중... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001873483,2021-08-11 16:43:00
597,[ 2022 수시 입학정보 ] 가천대학교,"위례신도시에 위치, 의료복합타운 조성 과기부 SW중심대학 1, 2단계 사업 연속 선정, 산자부 반도체인프라 구축 사업 선정 가천대학교(총장 <b>이길여</b>)가 미래 산업을 이끌 인재를 양성하기 위해 ▲차세대반도체전공(50명)... ",http://www.dhnews.co.kr/news/articleView.html?idxno=143210,2021-08-05 11:06:00
598,"가천대 송명현씨, '담즙산의 가려움증 연구'로 SCI급 논문 게재",송명현 씨  가천대학교(총장 <b>이길여</b>)는 약학과 6학년 송명현(지도교수 심원식) 씨가 제1저자로 참여한 '담즙산의 가려움증 유발 기전 규명에 관한 연구' 논문이 SCI급 국제학술지인 &lt;응용약물학회지&gt;에 게재됐다고... ,https://news.unn.net/news/articleView.html?idxno=513306,2021-07-31 12:26:00
599,가천약학 송명현 학생 참여 논문 SCI급 국제학술지에 게재,"가천대학교(총장 <b>이길여</b>) 약학과 6학년 송명현 학생(지도교수: 심원식)이 제1저자로 참여한 논문이 SCI급 국제학술지에 게재됐다. 논문은 `Lithocholic Acid Activates Mas-Related G Protein-Coupled Receptors, Contributing to Itch... ",http://medipana.com/news/news_viewer.asp?NewsNum=282116&MainKind=A&NewsKind=5&vCount=12&vKind=1,2021-07-31 08:02:00
600,가천대 송명현 학생 ‘담즙산의 가려움증 유발 기전 규명에 관한 연구’로 SC...,"가천대학교(총장 <b>이길여</b>) 약학과 6학년 송명현 학생(지도교수: 심원식)이 제1저자로 참여한 논문이 SCI급 국제학술지에 게재되었다. “Lithocholic Acid Activates Mas-Related G Protein-Coupled Receptors, Contributing to Itch in... ",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=025&aid=0003123093,2021-07-30 17:07:00
601,"가천대 학생들, 복정동 상인 위해 전공기반 봉사활동",(사진=가천대 제공)  가천대학교(총장 <b>이길여</b>) 학생들이 코로나19로 어려움을 겪는 대학 주변 복정동 상인들을 위해 봉사활동을 펼쳤다. 총 11개 학과 124명 학생들이 자신의 전공지식을 살려 봉사에 나섰다. 회화전공... ,https://news.unn.net/news/articleView.html?idxno=513186,2021-07-29 11:04:00
